city,holdType,homeType,noBed,soldPrice,usage,postCode,soldYear,postcode,latitude,longitude
Bridgwater, Freehold,Terraced,3,185000, Residential,TA6 3US,18,TA6 3US,51.134044969182995,-3.01291991854777
Bridgwater, Freehold,Semi-Detached,2,149000, Residential,TA6 4XZ,18,TA6 4XZ,51.130141,-2.97625786060498
Bridgwater, Freehold,Terraced,2,148000, Residential,TA6 5QA,18,TA6 5QA,51.1282193507257,-2.9896558739117998
Bridgwater, Freehold,Terraced,2,153000, Residential,TA6 5JS,18,TA6 5JS,51.1275004109062,-2.99595687099576
Bridgwater, Freehold,Semi-Detached,4,330000, Residential,TA6 7QB,18,TA6 7QB,51.135764062665395,-3.0343112906815803
Bridgwater, Freehold,Semi-Detached,4,243000, Residential,TA6 7BW,18,TA6 7BW,51.122357,-3.016937
Bridgwater, Freehold,Terraced,3,159950, Residential,TA6 7DY,18,TA6 7DY,51.129020215842296,-3.01476781751459
Bridgwater, Freehold,Terraced,3,110000, Residential,TA6 4AX,18,TA6 4AX,51.1339591336308,-2.994638025947
Bridgwater, Freehold,Terraced,3,140500, Residential,TA6 3JB,18,TA6 3JB,51.1377037796484,-3.0067965860927
Bridgwater, Leasehold,Terraced,2,95000, Residential,TA6 5HZ,18,TA6 5HZ,51.1273723630871,-2.9930388776047905
Bridgwater, Leasehold,Flat,2,125000, Residential,TA6 3HL,18,TA6 3HL,51.129413,-3.001729
Bridgwater, Leasehold,Flat,2,101000, Residential,TA6 3SF,18,TA6 3SF,51.136446900573596,-3.0107284580411897
Bridgwater, Freehold,Terraced,3,152500, Residential,TA6 3HZ,18,TA6 3HZ,51.1382168485656,-3.00569283683652
Bridgwater, Freehold,Semi-Detached,4,206000, Residential,TA6 4XS,18,TA6 4XS,51.1352063839083,-2.9746692119505
Bridgwater, Freehold,Terraced,3,130000, Residential,TA6 4HR,18,TA6 4HR,51.1268419324068,-2.9823812891586
Bridgwater, Freehold,Terraced,3,145000, Residential,TA6 4UA,18,TA6 4UA,51.1396148689002,-2.9754767757769605
Bridgwater, Freehold,Detached,4,420000, Residential,TA6 7HU,18,TA6 7HU,51.123494359955,-3.01736164854846
Bridgwater, Freehold,Detached,3,300000, Residential,TA6 7HZ,18,TA6 7HZ,51.1215173734699,-3.02339086522887
Bridgwater, Freehold,Detached,4,302500, Residential,TA5 2GF,18,TA5 2GF,51.112767116479304,-3.01386921735412
Bridgwater, Freehold,Terraced,3,187000, Residential,TA6 6XN,18,TA6 6XN,51.1070216973973,-2.9960025957828
Bridgwater, Freehold,Semi-Detached,3,176000, Residential,TA6 6BJ,18,TA6 6BJ,51.1174404220031,-2.9967263234945
Bridgwater, Freehold,Semi-Detached,7,330000, Residential,TA6 3LS,18,TA6 3LS,51.124748,-3.0014101111649705
Bridgwater, Freehold,Semi-Detached,3,167500, Residential,TA6 5QZ,18,TA6 5QZ,51.1253712003147,-2.99255296973033
Bridgwater, Leasehold,Flat,3,220000, Residential,TA6 3NR,18,TA6 3NR,51.127021419435394,-3.00673572946891
Bridgwater, Freehold,Terraced,3,168000, Residential,TA6 5BS,18,TA6 5BS,51.124811708665106,-2.98853988933707
Bridgwater, Freehold,Semi-Detached,3,255000, Residential,TA6 7RA,18,TA6 7RA,51.13350323819079,-3.0214405646689504
Bridgwater, Freehold,Semi-Detached,4,285000, Residential,TA6 3HE,18,TA6 3HE,51.128973956537706,-3.01076535249712
Bridgwater, Freehold,Semi-Detached,3,180000, Residential,TA6 4NR,18,TA6 4NR,51.13224991913339,-2.97334926800663
Bridgwater, Freehold,Terraced,4,225000, Residential,TA6 6AX,18,TA6 6AX,51.120052,-3.00174
Bridgwater, Freehold,Semi-Detached,4,310000, Residential,TA6 7HS,18,TA6 7HS,51.124291,-3.01685
Bridgwater, Freehold,Semi-Detached,3,160000, Residential,TA6 4HE,18,TA6 4HE,51.139428931888396,-2.9794323195115093
Bridgwater, Leasehold,Flat,2,121000, Residential,TA6 7BB,18,TA6 7BB,51.1300012134334,-3.01746217941146
Bridgwater, Leasehold,Flat,2,113500, Residential,TA6 4EF,18,TA6 4EF,51.1270046921614,-2.97475374583246
Bridgwater, Freehold,Detached,4,344000, Residential,TA6 7BJ,18,TA6 7BJ,51.12852513598661,-3.0176155151437207
Bridgwater, Freehold,Terraced,4,213500, Residential,TA6 5JJ,18,TA6 5JJ,51.124538,-2.99132
Bridgwater, Freehold,Terraced,3,142000, Residential,TA6 3JB,18,TA6 3JB,51.1377037796484,-3.0067965860927
Bridgwater, Freehold,Detached,3,275000, Residential,TA6 6AY,18,TA6 6AY,51.120801358182405,-3.00224253479008
Bridgwater, Freehold,Terraced,4,170000, Residential,TA6 6AE,18,TA6 6AE,51.12281197252279,-3.0005713790583504
Bridgwater, Freehold,Terraced,2,159950, Residential,TA6 4XJ,18,TA6 4XJ,51.1359546922206,-2.97551396698596
Bridgwater, Freehold,Detached,3,269950, Residential,TA6 7QG,18,TA6 7QG,51.130416392972606,-3.0258313467550897
Bridgwater, Freehold,Semi-Detached,3,244950, Residential,TA6 7PL,18,TA6 7PL,51.1282995401075,-3.0200824474385
Bridgwater, Freehold,Terraced,2,137500, Residential,TA6 5SL,18,TA6 5SL,51.121926526767396,-2.9798336290827296
Bridgwater, Freehold,Detached,4,190000, Residential,TA6 6BD,18,TA6 6BD,51.1207771235395,-2.99876993993177
Burnham-On-Sea, Leasehold,Flat,2,77000, Residential,TA8 2RD,19,TA8 2RD,51.28733795421721,-3.012475
Burnham-On-Sea, Freehold,Semi-Detached,3,265000, Residential,TA8 2PB,19,TA8 2PB,51.2523374187383,-3.00042913930669
Burnham-On-Sea, Leasehold,Flat,1,63000, Residential,TA8 2BX,19,TA8 2BX,51.244705278137204,-2.99701133017558
Burnham-On-Sea, Freehold,Detached,3,225000, Residential,TA8 1RL,19,TA8 1RL,51.2325408747258,-2.98402956040734
Burnham-On-Sea, Freehold,Detached,3,237000, Residential,TA8 2JD,19,TA8 2JD,51.256134255409094,-3.00300543482198
Burnham-On-Sea, Freehold,Detached,3,230000, Residential,TA8 2FD,19,TA8 2FD,51.241845976307204,-2.9863770306307695
Burnham-On-Sea, Freehold,Detached,2,250000, Residential,TA8 1BX,19,TA8 1BX,51.2306560224419,-2.9995291020966
Burnham-On-Sea, Freehold,Detached,2,252000, Residential,TA8 2DS,19,TA8 2DS,51.2433666290831,-2.9926415080037403
Burnham-On-Sea, Freehold,Semi-Detached,3,231500, Residential,TA8 1RH,19,TA8 1RH,51.232693177697705,-2.9819559778991698
Burnham-On-Sea, Freehold,Terraced,2,152000, Residential,TA8 2TD,19,TA8 2TD,51.2384304428028,-2.98299494173868
Burnham-On-Sea, Freehold,Detached,3,275000, Residential,TA8 2PU,19,TA8 2PU,51.25551275692779,-3.0034500742669503
Burnham-On-Sea, Freehold,Terraced,3,194750, Residential,TA8 1HU,19,TA8 1HU,51.2328351377431,-2.98859056204198
Burnham-On-Sea, Freehold,Semi-Detached,3,225000, Residential,TA8 2BQ,19,TA8 2BQ,51.2389605300738,-2.99051250664123
Burnham-On-Sea, Freehold,Detached,4,245000, Residential,TA8 1QL,19,TA8 1QL,51.23085465079021,-2.9856549828978505
Burnham-On-Sea, Freehold,Semi-Detached,4,269950, Residential,TA8 1LQ,19,TA8 1LQ,51.23486316694451,-2.9943921500507003
Burnham-On-Sea, Freehold,Semi-Detached,3,150000, Residential,TA8 1PJ,19,TA8 1PJ,51.2342788846815,-2.99542516544419
Burnham-On-Sea, Freehold,Terraced,3,215000, Residential,TA8 2NF,19,TA8 2NF,51.2654637755903,-3.01010243193186
Burnham-On-Sea, Leasehold,Flat,3,199000, Residential,TA8 1DL,19,TA8 1DL,51.230691428070095,-3.00064701465383
Burnham-On-Sea, Freehold,Detached,2,275000, Residential,TA8 1DE,19,TA8 1DE,51.23289190813,-2.9956816892137903
Burnham-On-Sea, Freehold,Semi-Detached,3,199950, Residential,TA8 1HZ,19,TA8 1HZ,51.2398885091993,-2.9871087146931
Burnham-On-Sea, Freehold,Terraced,3,178000, Residential,TA8 1HY,19,TA8 1HY,51.2390718671866,-2.9879793791667097
Burnham-On-Sea, Freehold,Detached,4,297500, Residential,TA8 2BA,19,TA8 2BA,51.240858514387,-2.99149876698605
Burnham-On-Sea, Freehold,Semi-Detached,3,180000, Residential,TA8 2TU,19,TA8 2TU,51.2408582787979,-2.98192931433802
Burnham-On-Sea, Freehold,Semi-Detached,3,270000, Residential,TA8 2EQ,19,TA8 2EQ,51.243011320106,-2.9963586686251897
Burnham-On-Sea, Freehold,Semi-Detached,3,256000, Residential,TA8 1QW,19,TA8 1QW,51.2343356410074,-2.99085719397533
Burnham-On-Sea, Freehold,Detached,4,293500, Residential,TA8 2PZ,19,TA8 2PZ,51.2469500939548,-2.9973894147529303
Burnham-On-Sea, Freehold,Semi-Detached,2,232000, Residential,TA8 2EG,19,TA8 2EG,51.2429247336766,-2.9949098540465897
Burnham-On-Sea, Freehold,Detached,3,270000, Residential,TA8 2QA,19,TA8 2QA,51.251674043687494,-2.9959727824215903
Burnham-On-Sea, Freehold,Terraced,2,172000, Residential,TA8 1JJ,19,TA8 1JJ,51.2329510763634,-2.98657349514531
Burnham-On-Sea, Freehold,Semi-Detached,3,227000, Residential,TA8 2SS,19,TA8 2SS,51.2441189594135,-2.9823426030070603
Burnham-On-Sea, Freehold,Semi-Detached,3,240000, Residential,TA8 1HF,19,TA8 1HF,51.2339891069724,-2.9893028221695297
Burnham-On-Sea, Freehold,Detached,4,294000, Residential,TA8 2JP,19,TA8 2JP,51.261301525294506,-3.0057975949625897
Burnham-On-Sea, Leasehold,Flat,4,148000, Residential,TA8 2AH,19,TA8 2AH,51.24177598883411,-2.99886764039209
Burnham-On-Sea, Freehold,Semi-Detached,3,259950, Residential,TA8 1HE,19,TA8 1HE,51.23540155337479,-2.9881585700362097
Burnham-On-Sea, Freehold,Detached,3,265000, Residential,TA8 1EX,19,TA8 1EX,51.2382572080183,-2.99074091797986
Burnham-On-Sea, Freehold,Detached,3,265000, Residential,TA8 2HJ,19,TA8 2HJ,51.247240739701994,-2.9991579880267203
Burnham-On-Sea, Freehold,Terraced,2,190000, Residential,TA8 2EP,19,TA8 2EP,51.2434126074187,-2.98400372979871
Burnham-On-Sea, Freehold,Terraced,2,180000, Residential,TA8 1HL,19,TA8 1HL,51.236588001420095,-2.99034694862241
Burnham-On-Sea, Freehold,Semi-Detached,2,215000, Residential,TA8 2NW,19,TA8 2NW,51.26353247221871,-3.009373
Burnham-On-Sea, Freehold,Detached,3,264000, Residential,TA8 2JX,19,TA8 2JX,51.2577955359494,-3.0014934754466003
Burnham-On-Sea, Freehold,Detached,4,325000, Residential,TA8 1QR,19,TA8 1QR,51.231472,-2.97967234210993
Burnham-On-Sea, Freehold,Detached,2,252500, Residential,TA8 2DX,19,TA8 2DX,51.2447233307281,-2.99065065344307
Burnham-On-Sea, Leasehold,Flat,3,137500, Residential,TA8 1BN,19,TA8 1BN,51.2361720268466,-2.99803004122815
Burnham-On-Sea, Freehold,Terraced,3,170000, Residential,TA8 1LG,19,TA8 1LG,51.23361252271361,-2.99341984651377
Burnham-On-Sea, Freehold,Semi-Detached,3,220000, Residential,TA8 2LZ,19,TA8 2LZ,51.262365815174704,-3.0085582858116204
Burnham-On-Sea, Freehold,Semi-Detached,5,422000, Residential,TA8 2AN,19,TA8 2AN,51.242144651625395,-2.9978155090118506
Burnham-On-Sea, Freehold,Semi-Detached,3,225000, Residential,TA8 1RF,19,TA8 1RF,51.2339758774812,-2.9898038568459904
Burnham-On-Sea, Freehold,Semi-Detached,2,250000, Residential,TA8 1DE,19,TA8 1DE,51.23289190813,-2.9956816892137903
Burnham-On-Sea, Freehold,Detached,3,340000, Residential,TA8 2HW,19,TA8 2HW,51.2500195901245,-3.0001782299087
Burnham-On-Sea, Freehold,Terraced,2,165000, Residential,TA8 1JJ,19,TA8 1JJ,51.2329510763634,-2.98657349514531
Burnham-On-Sea, Freehold,Terraced,3,190000, Residential,TA8 1PR,18,TA8 1PR,51.23477872206221,-2.9948057146652998
Burnham-On-Sea, Freehold,Semi-Detached,3,242500, Residential,TA8 2DB,18,TA8 2DB,51.246313,-2.99206
Burnham-On-Sea, Freehold,Terraced,2,160000, Residential,TA8 2TJ,18,TA8 2TJ,51.2380133459472,-2.9844758116324703
Burnham-On-Sea, Leasehold,Flat,2,77000, Residential,TA8 2RD,18,TA8 2RD,51.28733795421721,-3.012475
Burnham-On-Sea, Freehold,Detached,3,248000, Residential,TA8 2LX,18,TA8 2LX,51.26346876594379,-3.00995835944754
Burnham-On-Sea, Freehold,Semi-Detached,3,230000, Residential,TA8 1RH,18,TA8 1RH,51.232693177697705,-2.9819559778991698
Burnham-On-Sea, Freehold,Detached,4,297950, Residential,TA8 1QT,18,TA8 1QT,51.234291874460204,-2.98645894446356
Burnham-On-Sea, Freehold,Terraced,3,165000, Residential,TA8 1PW,18,TA8 1PW,51.2337274401898,-2.9947114201123703
Burnham-On-Sea, Freehold,Detached,4,425000, Residential,TA8 2PD,18,TA8 2PD,51.251415807582205,-2.99989329619893
Burnham-On-Sea, Freehold,Semi-Detached,3,265000, Residential,TA8 1LS,18,TA8 1LS,51.228446302088,-2.98866835423217
Burnham-On-Sea, Freehold,Semi-Detached,3,310000, Residential,TA8 2HE,18,TA8 2HE,51.243692431167794,-2.9987372472134797
Burnham-On-Sea, Leasehold,Flat,2,160000, Residential,TA8 2QA,18,TA8 2QA,51.251674043687494,-2.9959727824215903
Burnham-On-Sea, Freehold,Semi-Detached,4,265000, Residential,TA8 1PQ,18,TA8 1PQ,51.23555358822579,-2.99568186359092
Burnham-On-Sea, Freehold,Semi-Detached,3,212500, Residential,TA8 2DU,18,TA8 2DU,51.244467670185,-2.98898326856422
Burnham-On-Sea, Freehold,Detached,5,460000, Residential,TA8 2LH,18,TA8 2LH,51.255146117923005,-2.9979537103180998
Burnham-On-Sea, Freehold,Terraced,2,167000, Residential,TA8 2JD,18,TA8 2JD,51.256134255409094,-3.00300543482198
Burnham-On-Sea, Freehold,Terraced,2,157500, Residential,TA8 2TZ,18,TA8 2TZ,51.24208192588139,-2.98291521136244
Burnham-On-Sea, Freehold,Detached,4,415000, Residential,TA8 2NR,18,TA8 2NR,51.251118069071204,-3.0010617917919395
Burnham-On-Sea, Leasehold,Flat,2,200000, Residential,TA8 1DL,18,TA8 1DL,51.230691428070095,-3.00064701465383
Burnham-On-Sea, Freehold,Detached,3,350000, Residential,TA8 2SR,18,TA8 2SR,51.24388199594561,-2.9848590099351204
Burnham-On-Sea, Freehold,Terraced,3,225000, Residential,TA8 2SS,18,TA8 2SS,51.2441189594135,-2.9823426030070603
Burnham-On-Sea, Freehold,Detached,4,262500, Residential,TA8 1QW,18,TA8 1QW,51.2343356410074,-2.99085719397533
Burnham-On-Sea, Freehold,Detached,4,309950, Residential,TA8 1QB,18,TA8 1QB,51.2342937907973,-2.98409561126298
Burnham-On-Sea, Freehold,Detached,3,240000, Residential,TA8 1JT,18,TA8 1JT,51.23024980451421,-2.978926
Burnham-On-Sea, Freehold,Detached,2,208000, Residential,TA8 1LP,18,TA8 1LP,51.23013754756,-2.9907097140019303
Burnham-On-Sea, Leasehold,Flat,1,69000, Residential,TA8 2BX,18,TA8 2BX,51.244705278137204,-2.99701133017558
Burnham-On-Sea, Freehold,Detached,4,225000, Residential,TA8 2JT,18,TA8 2JT,51.258819255732796,-3.0027052097812
Burnham-On-Sea, Freehold,Detached,3,388510, Residential,TA8 2JE,18,TA8 2JE,51.25535351295011,-2.9999930670430697
Burnham-On-Sea, Freehold,Semi-Detached,2,210000, Residential,TA8 2NE,18,TA8 2NE,51.2649250919417,-3.01000462159826
Burnham-On-Sea, Freehold,Detached,4,255000, Residential,TA8 1BX,18,TA8 1BX,51.2306560224419,-2.9995291020966
Burnham-On-Sea, Freehold,Semi-Detached,3,210000, Residential,TA8 1JA,18,TA8 1JA,51.239901172309196,-2.9877392956435003
Burnham-On-Sea, Freehold,Detached,2,257450, Residential,TA8 2LF,18,TA8 2LF,51.257225702911995,-3.00188234753505
Burnham-On-Sea, Freehold,Terraced,2,172500, Residential,TA8 2TJ,18,TA8 2TJ,51.2380133459472,-2.9844758116324703
Burnham-On-Sea, Freehold,Semi-Detached,4,245000, Residential,TA8 2TP,18,TA8 2TP,51.23949702589871,-2.98447884068044
Burnham-On-Sea, Freehold,Semi-Detached,3,235000, Residential,TA8 1QU,18,TA8 1QU,51.2309527109085,-2.9825491087657405
Burnham-On-Sea, Freehold,Terraced,2,155000, Residential,TA8 1EW,18,TA8 1EW,51.23783293951939,-2.9951724236142003
Burnham-On-Sea, Leasehold,Flat,0,163950, Residential,TA8 2EX,18,TA8 2EX,51.242128,-2.9966861070493103
Burnham-On-Sea, Freehold,Detached,2,270000, Residential,TA8 2LG,18,TA8 2LG,51.256888068695204,-3.00455481320405
Burnham-On-Sea, Freehold,Semi-Detached,2,245000, Residential,TA8 1BX,18,TA8 1BX,51.2306560224419,-2.9995291020966
Burnham-On-Sea, Freehold,Terraced,3,259950, Residential,TA8 1ET,18,TA8 1ET,51.2378511823108,-2.9940841482344105
Burnham-On-Sea, Freehold,Semi-Detached,3,245000, Residential,TA8 2AX,18,TA8 2AX,51.2401177731509,-2.99295834282664
Burnham-On-Sea, Freehold,Detached,3,247500, Residential,TA8 2LX,18,TA8 2LX,51.26346876594379,-3.00995835944754
Burnham-On-Sea, Freehold,Detached,3,215000, Residential,TA8 1QL,18,TA8 1QL,51.23085465079021,-2.9856549828978505
Burnham-On-Sea, Freehold,Detached,3,270000, Residential,TA8 1RD,18,TA8 1RD,51.2353144973474,-2.98994717959596
Burnham-On-Sea, Freehold,Semi-Detached,3,248000, Residential,TA8 2JR,18,TA8 2JR,51.261748931868404,-3.00814348410715
Burnham-On-Sea, Freehold,Detached,3,235000, Residential,TA8 2FB,18,TA8 2FB,51.2418026512376,-2.98511543216022
Burnham-On-Sea, Freehold,Detached,5,417500, Residential,TA8 2NR,18,TA8 2NR,51.251118069071204,-3.0010617917919395
Burnham-On-Sea, Freehold,Detached,0,335000, Residential,TA8 1RH,18,TA8 1RH,51.232693177697705,-2.9819559778991698
Burnham-On-Sea, Freehold,Detached,3,227000, Residential,TA8 1RH,18,TA8 1RH,51.232693177697705,-2.9819559778991698
Burnham-On-Sea, Freehold,Terraced,3,208500, Residential,TA8 1PQ,18,TA8 1PQ,51.23555358822579,-2.99568186359092
Burnham-On-Sea, Freehold,Semi-Detached,4,260000, Residential,TA8 2EG,18,TA8 2EG,51.2429247336766,-2.9949098540465897
Burnham-On-Sea, Freehold,Terraced,4,335000, Residential,TA8 2PN,18,TA8 2PN,51.2539607872923,-2.99881647651909
Burnham-On-Sea, Leasehold,Flat,1,55500, Residential,TA8 2BX,18,TA8 2BX,51.244705278137204,-2.99701133017558
Burnham-On-Sea, Freehold,Terraced,2,160000, Residential,TA8 1QW,18,TA8 1QW,51.2343356410074,-2.99085719397533
Burnham-On-Sea, Freehold,Semi-Detached,4,237500, Residential,TA8 2JH,18,TA8 2JH,51.2589869138062,-3.00517381995648
Burnham-On-Sea, Freehold,Semi-Detached,2,225000, Residential,TA8 2BB,18,TA8 2BB,51.2398186296881,-2.9900582096259503
Burnham-On-Sea, Freehold,Semi-Detached,3,235000, Residential,TA8 1QR,18,TA8 1QR,51.231472,-2.97967234210993
Burnham-On-Sea, Freehold,Semi-Detached,2,235000, Residential,TA8 1BX,18,TA8 1BX,51.2306560224419,-2.9995291020966
Burnham-On-Sea, Freehold,Semi-Detached,3,210000, Residential,TA8 2BB,18,TA8 2BB,51.2398186296881,-2.9900582096259503
Burnham-On-Sea, Freehold,Semi-Detached,2,222000, Residential,TA8 1DF,18,TA8 1DF,51.2317971067208,-2.9964744480037795
Burnham-On-Sea, Freehold,Detached,3,277500, Residential,TA8 2EH,18,TA8 2EH,51.2444840638083,-2.98597502427085
Burnham-On-Sea, Freehold,Detached,4,317000, Residential,TA8 2DQ,18,TA8 2DQ,51.247229509015,-2.9920226454251098
Burnham-On-Sea, Freehold,Semi-Detached,2,223000, Residential,TA8 2EF,18,TA8 2EF,51.243426,-2.986869
Burnham-On-Sea, Freehold,Detached,3,220000, Residential,TA8 1QL,18,TA8 1QL,51.23085465079021,-2.9856549828978505
Burnham-On-Sea, Freehold,Semi-Detached,3,219950, Residential,TA8 2JD,18,TA8 2JD,51.256134255409094,-3.00300543482198
Burnham-On-Sea, Freehold,Terraced,3,198000, Residential,TA8 1PG,18,TA8 1PG,51.2356087188199,-2.9965997834725298
Burnham-On-Sea, Freehold,Terraced,3,180000, Residential,TA8 1BS,18,TA8 1BS,51.2352634970279,-2.99806767324161
Burnham-On-Sea, Freehold,Terraced,2,174500, Residential,TA8 2TJ,18,TA8 2TJ,51.2380133459472,-2.9844758116324703
Burnham-On-Sea, Freehold,Terraced,2,167500, Residential,TA8 2JD,18,TA8 2JD,51.256134255409094,-3.00300543482198
Burnham-On-Sea, Freehold,Terraced,2,150500, Residential,TA8 2TG,18,TA8 2TG,51.23952139109429,-2.98372013049162
Burnham-On-Sea, Freehold,Detached,2,215000, Residential,TA8 2EF,18,TA8 2EF,51.243426,-2.986869
Burnham-On-Sea, Freehold,Semi-Detached,4,265000, Residential,TA8 2JW,18,TA8 2JW,51.2607944883544,-3.00620214607944
Burnham-On-Sea, Freehold,Semi-Detached,2,247500, Residential,TA8 2EG,18,TA8 2EG,51.2429247336766,-2.9949098540465897
Burnham-On-Sea, Freehold,Semi-Detached,2,232500, Residential,TA8 2EJ,18,TA8 2EJ,51.24354844553989,-2.9860266452425996
Burnham-On-Sea, Freehold,Detached,4,470000, Residential,TA8 2QG,18,TA8 2QG,51.245886261923104,-2.9945439594247203
Burnham-On-Sea, Freehold,Detached,4,315000, Residential,TA8 1RH,18,TA8 1RH,51.232693177697705,-2.9819559778991698
Burnham-On-Sea, Freehold,Detached,4,370000, Residential,TA8 2UW,18,TA8 2UW,51.2473661266475,-2.98862995729777
Burnham-On-Sea, Freehold,Semi-Detached,2,171000, Residential,TA8 2TU,18,TA8 2TU,51.2408582787979,-2.98192931433802
Burnham-On-Sea, Freehold,Terraced,2,165000, Residential,TA8 2SS,18,TA8 2SS,51.2441189594135,-2.9823426030070603
Burnham-On-Sea, Freehold,Terraced,2,185000, Residential,TA8 1QN,18,TA8 1QN,51.2352479498727,-2.99249538415363
Burnham-On-Sea, Freehold,Semi-Detached,3,249950, Residential,TA8 1EY,18,TA8 1EY,51.2377074016527,-2.9887666419356
Burnham-On-Sea, Freehold,Detached,4,400000, Residential,TA8 2PD,18,TA8 2PD,51.251415807582205,-2.99989329619893
Burnham-On-Sea, Freehold,Detached,4,295000, Residential,TA8 2EX,18,TA8 2EX,51.242128,-2.9966861070493103
Burnham-On-Sea, Freehold,Terraced,2,180000, Residential,TA8 1JG,18,TA8 1JG,51.228738434869896,-2.9795946240052005
Burnham-On-Sea, Freehold,Detached,3,250000, Residential,TA8 1JT,18,TA8 1JT,51.23024980451421,-2.978926
Burnham-On-Sea, Freehold,Terraced,3,180000, Residential,TA8 1LG,18,TA8 1LG,51.23361252271361,-2.99341984651377
Burnham-On-Sea, Freehold,Semi-Detached,3,222500, Residential,TA8 2DJ,18,TA8 2DJ,51.2490265143435,-2.9932505512917102
Burnham-On-Sea, Freehold,Detached,4,259950, Residential,TA8 2SZ,18,TA8 2SZ,51.243004275634,-2.9812300607734903
Burnham-On-Sea, Freehold,Detached,2,295000, Residential,TA8 2DY,18,TA8 2DY,51.245077088139496,-2.98922557233926
Burnham-On-Sea, Freehold,Detached,2,262250, Residential,TA8 2DN,18,TA8 2DN,51.2423250662634,-2.9924614958400695
Burnham-On-Sea, Freehold,Semi-Detached,3,490000, Residential,TA8 2HN,18,TA8 2HN,51.249156868852204,-2.99801029206854
Burnham-On-Sea, Freehold,Terraced,3,212000, Residential,TA8 2EE,18,TA8 2EE,51.2449379214435,-2.98760365871382
Burnham-On-Sea, Freehold,Flat,1,100000, Residential,TA8 1QP,18,TA8 1QP,51.23469187352671,-2.99232585638672
Burnham-On-Sea, Freehold,Semi-Detached,2,250000, Residential,TA8 1HT,18,TA8 1HT,51.2324403581343,-2.9874219441271697
Burnham-On-Sea, Freehold,Terraced,2,164950, Residential,TA8 1HL,18,TA8 1HL,51.236588001420095,-2.99034694862241
Burnham-On-Sea, Freehold,Semi-Detached,3,275000, Residential,TA8 2ER,18,TA8 2ER,51.243651375975894,-2.9844815970305096
